port1,port2
1023,951
111,269
479,73
443,364
0,939
69,274
701,883
1023,147
124,468
17,162
0,737
1023,834
284,964
773,790
1023,989
1023,1006
456,272
0,838
0,373
725,794
0,127
0,97
0,1
423,10
0,0
1,152
663,597
0,969
949,165
508,43
31,420
0,88
1023,877
775,824
1023,162
1023,572
43,455
1023,946
1023,933
628,659
729,972
0,203
1023,163
416,77
1023,0
40,714
1023,972
1023,978
74,1002
553,324
31,96
1023,856
672,891
784,1016
1023,196
17,146
434,364
0,77
1017,721
667,981
774,780
1023,267
1023,0
412,33
0,0
71,821
1023,995
1023,1021
1007,1012
470,621
353,164
800,890
146,1023
1023,1023
471,204
876,757
16,492
0,128
986,0
569,472
713,659
0,912
92,323
407,113
0,878
71,304
1023,641
696,455
0,718
25,188
360,321
971,216
74,725
754,736
0,149
84,695
430,501
0,55
897,715
1001,636
1023,964
0,1023
245,342
72,144
0,175
1023,40
598,825
714,1011
746,652
4,194
0,338
654,893
1023,994
792,1023
1023,440
1023,32
0,53
226,866
983,237
1023,328
1022,886
0,191
81,141
53,37
0,852
161,342
581,502
1023,293
1023,607
1023,806
42,374
52,34
1023,0
666,811
0,1023
1023,273
189,447
0,944
1023,1023
80,256
987,879
0,1023
885,330
432,129
68,0
138,55
1023,530
704,650
0,979
744,992
80,302
0,860
1023,135
658,584
49,110
0,0
469,0
416,351
437,86
1014,773
756,758
0,986
1023,1023
53,272
1023,907
194,1023
1023,1023
773,799
0,146
138,833
92,243
1023,889
82,1023
764,797
453,152
1023,529
0,153
0,350
1023,908
982,905
1023,786
586,1010
38,330
59,170
1023,0
154,861
794,990
780,796
1023,137
136,98
66,264
1023,0
5,50
1022,835
1023,142
975,723
5,191
282,198
44,203
1023,834
1023,777
794,1004
1023,905
480,265
1023,2
877,0
468,624
732,701
0,991
947,249
404,366
1023,911
285,169
1023,863
1023,281
169,166
0,34
419,7
0,0
0,76
992,591
0,990
74,1023
0,573
373,94
1012,0
1023,129
671,605
1023,908
154,486
47,411
0,840
1023,192
547,510
0,91
1023,794
997,243
76,380
389,70
991,9
644,815
0,1016
0,322
476,61
458,862
0,179
1006,833
1023,769
0,168
0,0
61,294
577,0
0,102
1023,858
1023,1002
0,216
965,0
409,328
1023,0
1022,746
963,732
0,1016
1023,1023
38,260
439,94
0,0
170,848
773,762
1023,973
170,923
466,250
738,886
0,260
550,508
711,666
0,129
1023,717
447,226
0,18
354,846
1023,848
0,184
909,0
613,5
0,8
1,0
1023,15
974,602
0,218
1023,733
407,518
0,878
42,979
1023,403
713,662
1023,980
0,346
231,125
1023,0
808,860
537,634
0,952
39,312
66,77
47,50
0,64
966,213
674,607
0,139
917,87
496,414
484,473
1023,184
1018,729
770,735
486,1006
1023,1023
52,557
0,110
954,731
952,632
717,683
1023,98
78,111
405,49
1023,0
105,81
653,568
0,140
1020,796
545,595
44,467
1023,929
69,329
698,888
785,159
1023,869
478,529
0,99
910,402
1002,650
741,956
0,197
91,117
406,59
0,0
164,95
1007,568
0,100
917,275
38,116
121,344
0,10
56,616
1023,715
0,148
914,871
159,516
0,968
33,321
425,509
731,920
0,196
1023,202
417,103
0,0
106,797
621,708
0,115
41,86
0,21
38,308
0,72
63,293
698,680
0,128
250,883
508,570
584,959
1023,258
143,599
1023,966
1023,10230,2
998,837
0,140
1023,841
209,495
383,409
1023,30
82,25
1008,621
1023,83
1023,860
392,461
782,247
394,787
1023,989
829,827
0,1023
1023,251
201,108
0,619
64,230
1023,751
0,145
373,105
437,44
22,30
1023,0
925,48
1016,623
1023,642
778,1005
402,503
1023,944
970,1023
558,748
815,777
1023,133
78,894
406,457
20,165
62,900
1023,1021
1023,186
86,906
473,207
0,308
1023,0
0,39
1003,624
1023,951
90,1003
26,280
1023,323
90,613
1023,615
1023,746
0,159
158,92
56,46
1023,841
1023,946
1023,803
101,133
1023,696
31,473
352,414
0,815
917,280
765,684
0,968
1023,1023
415,295
0,73
137,93
240,782
813,782
1023,124
71,121
329,52
1023,866
277,157
1023,867
1023,504
1023,861
672,670
0,166
0,11
1023,709
1023,778
1023,503
363,762
448,472
0,107
0,289
1023,161
1019,648
656,974
0,295
59,321
0,819
61,294
661,509
866,141
3,81
394,875
418,468
5,67
1023,159
716,635
1023,961
1016,984
29,372
387,928
1023,229
919,0
727,615
1023,319
1023,0
20,24
1023,10
195,84
888,844
807,772
0,179
64,121
328,289
0,1
885,39
717,611
10,994
154,892
435,535
371,128
704,3
1023,0
713,709
1023,102
1023,254
362,61
0,865
634,434
679,616
791,735
52,119
359,87
19,49
0,0
1023,845
800,1004
0,983
682,1023
493,587
64,399
1023,933
1005,155
743,649
1023,92
1023,806
13,220
246,273
1013,0
1023,783
812,783
0,988
0,301
343,317
1023,897
757,152
711,614
0,115
953,751
7,494
378,401
1023,945
0,185
1021,865
0,177
184,774
25,213
0,907
1023,1002
301,600
1023,760
771,983
25,852
51,248
599,0
0,83
588,595
693,70
32,791
0,191
0,47
0,0
1023,792
813,780
501,129
234,870
0,184
37,7
1023,770
67,274
1023,668
1023,94
107,783
377,214
0,882
82,498
1023,623
1023,691
0,211
162,85
326,24
0,0
122,816
788,792
1023,147
1023,874
7,198
361,346
0,927
1023,948
825,829
0,1023
0,904
56,462
1023,46
874,873
702,736
809,764
431,998
0,184
30,71
0,872
203,923
805,809
1023,972
1023,993
0,234
20,79
0,0
1023,0
737,599
0,83
491,763
6,212
0,13
731,722
275,563
786,875
1023,1016
121,318
342,328
874,897
125,335
764,902
0,188
0,134
0,68
351,0
471,0
927,0
718,610
0,90
969,753
0,480
39,94
0,29
1023,781
829,995
0,214
1023,784
9,208
666,874
0,350
682,616
796,723
0,144
0,0
323,0
0,0
72,803
1015,936
200,602
1023,146
433,46
329,288
1023,895
949,164
740,654
538,969
232,351
58,340
1023,907
983,150
996,800
814,781
0,130
0,898
398,468
1023,927
1023,1008
1023,1023
0,228
0,132
40,337
382,84
0,869
1023,137
1012,855
1023,139
1023,49
23,51
0,0
58,862
763,993
833,836
1023,160
282,899
23,246
357,0
106,833
700,771
853,127
983,0
1,548
358,118
1023,0
55,119
1023,821
327,176
167,104
0,19
0,1
42,290
0,41
737,771
0,147
1023,844
53,465
1023,81
1023,770
1023,980
798,1023
0,358
1023,305
56,333
0,898
143,296
747,884
1023,942
1023,173
6,38
26,0
1023,0
901,0
724,599
1023,831
0,310
13,85
1023,0
1023,852
717,1001
1023,1023
0,217
146,913
74,248
0,17
933,59
718,836
1023,1004
1023,1023
455,562
365,396
0,51
122,874
841,955
0,888
0,334
15,327
1023,0
0,128
604,814
817,790
0,660
92,562
349,170
0,898
66,862
982,944
1023,1023
64,312
41,91
25,30
0,863
964,309
768,896
0,165
1023,0
394,279
0,915
870,939
945,447
776,708
1023,863
74,1023
50,364
0,44
959,655
613,617
0,125
999,0
0,0
28,0
0,0
0,41
719,686
1023,984
955,170
18,372
367,359
1023,900
100,242
751,685
0,132
0,141
0,31
1023,856
885,203
669,859
1023,825
1023,1004
919,277
61,92
1023,0
0,48
1019,830
594,990
0,288
427,70
342,306
0,16
0,117
1006,849
640,165
997,0
340,0
0,846
1023,186
577,552
784,943
0,893
1023,1016
48,282
1023,253
58,920
1023,812
1023,315
0,193
479,373
349,360
5,66
0,99
1019,662
394,1003
0,420
23,359
0,57
138,740
190,496
812,733
1023,977
146,1023
374,493
0,886
0,293
1023,880
0,175
1023,883
7,665
0,392
0,108
125,165
736,856
309,154
153,151
0,0
1023,841
0,972
0,257
1015,874
181,173
0,0
15,10
1023,0
621,669
1023,980
838,1023
1023,1005
610,1023
44,280
0,35
917,118
1012,851
1023,244
161,138
65,133
23,0
0,724
90,971
1023,1023
0,1023
0,356
4,87
792,877
957,196
1023,583
783,766
1023,147
0,158
332,293
1023,42
1023,802
814,784
0,163
698,739
2,173
341,119
1023,852
23,255
763,682
467,168
960,92
63,279
0,918
542,478
1023,650
804,755
1023,909
1023,902
385,465
0,99
90,886
810,810
0,166
1012,39
420,0
19,10
1023,844
875,140
741,643
0,89
21,70
338,265
1023,882
37,270
1023,866
1023,1011
101,205
917,123
47,62
86,101
0,875
970,346
998,884
810,789
1023,1000
62,319
347,337
0,931
23,336
733,669
0,131
108,99
14,43
10,16
0,0
0,60
733,618
1023,931
1023,1023
35,374
1023,16
973,0
520,472
765,715
0,128
181,34
32,241
0,73
39,107
1023,853
1010,1002
1023,963
25,228
370,328
0,31
0,153
1014,663
37,125
138,797
406,175
0,8
121,74
1023,231
739,854
0,175
127,903
51,254
8,912
0,321
569,493
725,65
46,857
551,168
40,297
610,915
128,1016
812,1023
0,1023
1023,260
413,399
0,47
1023,0
127,13
731,617
714,995
917,335
47,249
171,902
49,261
689,615
1023,925
0,248
1023,0
331,25
0,0
106,859
1023,796
1023,130
138,892
31,231
357,55
0,0
1023,0
912,814
0,141
1023,44
11,32
1023,844
1002,730
1023,712
1023,770
1023,996
826,1023
53,299
1023,0
1023,0
1023,598
0,989
810,1023
30,292
35,90
1023,0
1023,854
1023,1009
1023,248
0,134
122,283
0,0
1023,314
563,583
1023,957
0,204
87,907
68,242
0,43
138,596
740,941
874,1023
12,858
665,540
0,393
1023,919
1023,1023
1023,850
694,358
80,708
105,220
0,0
261,0
50,221
751,653
0,942
62,299
346,100
1023,220
576,74
590,532
0,943
50,1023
1023,985
19,257
0,51
0,26
705,596
341,74
0,159
0,30
0,0
1023,841
126,914
840,1014
0,1023
958,335
13,349
1023,929
43,302
677,582
1023,950
1023,1023
0,298
368,349
0,938
95,343
1023,677
1023,108
1023,0
29,290
384,90
1023,868
1023,208
748,661
0,115
103,91
340,30
1018,818
1023,846
729,732
804,762
0,1023
1023,1023
36,500
1023,46
867,743
798,983
0,1023
51,877
445,523
20,333
277,69
994,741
1023,983
783,308
1023,52
359,11
0,860
53,307
597,569
1023,732
0,149
869,180
30,77
1023,845
810,1017
809,988
0,190
0,146
7,29
373,0
10,28
163,687
1023,978
0,330
74,835
0,220
0,909
416,421
167,395
759,818
0,206
5,140
30,285
1023,0
1023,848
1023,699
0,125
1023,804
1023,937
395,231
1023,172
0,81
713,623
794,997
409,643
489,165
1023,290
562,912
130,1023
840,1023
0,310
186,747
285,430
1023,454
106,958
1023,1018
1023,1023
1021,233
0,812
15,213
1023,872
96,1023
826,849
0,1023
0,314
0,88
354,867
1023,147
1023,49
867,836
1023,139
106,839
19,231
1023,0
484,57
656,823
798,1004
0,1023
118,300
38,119
1023,854
197,249
732,647
0,997
0,920
0,203
353,33
0,370
978,38
723,823
0,165
102,196
351,315
0,900
0,329
638,584
779,729
0,144
90,890
384,247
1023,872
856,142
722,614
893,332
72,929
39,235
345,51
140,0
450,778
827,792
0,974
99,282
0,109
528,36
0,839
174,989
832,830
0,183
20,150
49,53
0,0
0,862
965,1003
101,206
0,103
48,0
0,0
762,848
0,244
731,656
1023,956
114,1023
470,562
393,90
1023,0
1023,0
739,813
209,150
1023,0
250,261
0,913
1023,919
1023,1020
825,1023
0,214
0,77
24,52
0,0
114,60
717,607
268,105
1023,0
83,301
359,68
0,854
1023,130
750,795
0,997
0,261
25,278
0,53
0,30
454,474
773,715
325,143
1023,891
387,475
1023,931
154,1023
817,1023
1023,705
80,822
570,198
3,293
28,753
21,258
765,674
1023,94
0,224
389,330
0,925
1023,1023
116,519
1023,735
0,1019
0,346
35,123
1023,182
1023,0
1023,558
0,100
14,886
8,232
25,61
1023,0
964,719
810,922
0,1023
88,1023
0,247
0,75
1023,686
99,529
784,932
0,172
357,109
3,39
384,629
0,212
733,598
781,707
0,141
135,116
334,43
112,0
162,764
941,988
0,215
933,834
34,455
383,386
1023,669
65,222
746,868
0,1023
1023,253
0,89
1023,0
119,665
672,671
875,745
0,142
100,131
58,279
1023,0
0,67
708,611
0,96
20,767
463,512
359,384
1023,906
74,1023
841,860
0,155
152,879
258,477
1023,964
634,942
871,936
826,1021
1023,1023
158,915
47,408
0,107
0,74
675,597
0,114
82,714
34,193
353,308
1023,82
1023,776
918,983
0,199
1023,883
4,499
1023,49
0,87
1023,139
964,849
0,160
110,895
46,441
1023,127
37,61
1023,459
629,62
1023,31
1023,801
384,180
875,338
1023,838
813,803
0,1023
1023,1023
280,246
0,761
375,254
1023,889
1023,960
0,204
0,129
47,268
1023,878
106,1020
1023,723
802,990
57,327
1023,21
31,17
0,0
1023,141
728,651
1023,999
1023,236
43,372
386,27
1023,700
0,123
742,646
0,993
154,918
388,497
1023,77
55,88
844,835
801,784
0,916
0,268
317,310
0,497
1002,954
1023,1023
1023,1023
1023,885
328,518
116,351
0,92
0,40
963,615
0,989
18,886
120,238
11,866
1023,915
691,735
1023,779
1023,133
0,0
328,237
983,29
1023,0
699,577
0,829
69,271
0,84
371,301
0,21
1023,261
946,869
0,1023
917,311
387,100
1023,274
1010,0
1021,437
915,798
907,1001
94,858
303,462
1023,107
1023,0
1023,583
1023,967
0,1023
147,271
0,336
0,37
1010,864
828,1012
0,704
357,126
444,34
341,0
898,851
1023,987
825,832
0,163
229,0
274,31
0,0
1018,860
1023,1000
760,1023
0,300
1023,890
37,225
0,902
965,166
709,634
0,117
59,131
0,44
133,0
